sku,brand_sku_code,hob_sku_code,ean_upc,store_view_code,attribute_set_code,product_type,categories,subcatagories,merchandise_categories,product_websites,name,manufacturer,gender,range,formulation,finish,coverage,skin_tone,skin_type,spf,hair_type,scalp_type,variant_type,pack_of,shade,color,size,product_details,description,short_description,how_to_use,key_ingredients,concern,hsn,shelf_life,article_type_sap,mc_code,country_of_origin,manufacture_info,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_image_labels
3000191009,EYSH_PURPGMNT09,,3000191009,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-09 -Promise-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Yellow,09 -Promise,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/xhboxh7gz91iilc/EYSH_PURPGMNT09.main.jpg,EYSH_PURPGMNT09,https://dl.dropboxusercontent.com/s/xhboxh7gz91iilc/EYSH_PURPGMNT09.main.jpg,EYSH_PURPGMNT09,https://dl.dropboxusercontent.com/s/xhboxh7gz91iilc/EYSH_PURPGMNT09.main.jpg,EYSH_PURPGMNT09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191010,EYSH_PURPGMNT10,,3000191010,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-10 -Bling-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Gold,10 -Bling,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/mdt1so8uurxido1/EYSH_PURPGMNT10.main.jpg,EYSH_PURPGMNT10,https://dl.dropboxusercontent.com/s/mdt1so8uurxido1/EYSH_PURPGMNT10.main.jpg,EYSH_PURPGMNT10,https://dl.dropboxusercontent.com/s/mdt1so8uurxido1/EYSH_PURPGMNT10.main.jpg,EYSH_PURPGMNT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191011,EYSH_PURPGMNT11,,3000191011,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-11 -Mellow-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Orange,11 -Mellow,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/a4fzxdr4q65fbyd/EYSH_PURPGMNT11.main.jpg,EYSH_PURPGMNT11,https://dl.dropboxusercontent.com/s/a4fzxdr4q65fbyd/EYSH_PURPGMNT11.main.jpg,EYSH_PURPGMNT11,https://dl.dropboxusercontent.com/s/a4fzxdr4q65fbyd/EYSH_PURPGMNT11.main.jpg,EYSH_PURPGMNT11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191012,EYSH_PURPGMNT12,,3000191012,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-12 -Sunlit-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,12 -Sunlit,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/1opkg1z1x8cgcs6/EYSH_PURPGMNT12.main.jpg,EYSH_PURPGMNT12,https://dl.dropboxusercontent.com/s/1opkg1z1x8cgcs6/EYSH_PURPGMNT12.main.jpg,EYSH_PURPGMNT12,https://dl.dropboxusercontent.com/s/1opkg1z1x8cgcs6/EYSH_PURPGMNT12.main.jpg,EYSH_PURPGMNT12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191013,EYSH_PURPGMNT13,,3000191013,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-13 -Ablaze-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,13 -Ablaze,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/wjxyx0b7wqo5tsz/EYSH_PURPGMNT13.main.jpg,EYSH_PURPGMNT13,https://dl.dropboxusercontent.com/s/wjxyx0b7wqo5tsz/EYSH_PURPGMNT13.main.jpg,EYSH_PURPGMNT13,https://dl.dropboxusercontent.com/s/wjxyx0b7wqo5tsz/EYSH_PURPGMNT13.main.jpg,EYSH_PURPGMNT13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191014,EYSH_PURPGMNT14,,3000191014,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-14 -Glided-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Orange,14 -Glided,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/u8vxpyeha2rsp49/EYSH_PURPGMNT14.main.jpg,EYSH_PURPGMNT14,https://dl.dropboxusercontent.com/s/u8vxpyeha2rsp49/EYSH_PURPGMNT14.main.jpg,EYSH_PURPGMNT14,https://dl.dropboxusercontent.com/s/u8vxpyeha2rsp49/EYSH_PURPGMNT14.main.jpg,EYSH_PURPGMNT14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191015,EYSH_PURPGMNT15,,3000191015,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-15 -Apricot-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Orange,15 -Apricot,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/foa9f1pzekn5i7b/EYSH_PURPGMNT15.main.jpg,EYSH_PURPGMNT15,https://dl.dropboxusercontent.com/s/foa9f1pzekn5i7b/EYSH_PURPGMNT15.main.jpg,EYSH_PURPGMNT15,https://dl.dropboxusercontent.com/s/foa9f1pzekn5i7b/EYSH_PURPGMNT15.main.jpg,EYSH_PURPGMNT15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191016,EYSH_PURPGMNT16,,3000191016,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-16 -Dandelion-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Orange,16 -Dandelion,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/e4o5ovco1u14d2z/EYSH_PURPGMNT16.main.jpg,EYSH_PURPGMNT16,https://dl.dropboxusercontent.com/s/e4o5ovco1u14d2z/EYSH_PURPGMNT16.main.jpg,EYSH_PURPGMNT16,https://dl.dropboxusercontent.com/s/e4o5ovco1u14d2z/EYSH_PURPGMNT16.main.jpg,EYSH_PURPGMNT16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191017,EYSH_PURPGMNT17,,3000191017,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-17 -Honey-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Orange,17 -Honey,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/5m52kh2tyb4r9n7/EYSH_PURPGMNT17.main.jpg,EYSH_PURPGMNT17,https://dl.dropboxusercontent.com/s/5m52kh2tyb4r9n7/EYSH_PURPGMNT17.main.jpg,EYSH_PURPGMNT17,https://dl.dropboxusercontent.com/s/5m52kh2tyb4r9n7/EYSH_PURPGMNT17.main.jpg,EYSH_PURPGMNT17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191018,EYSH_PURPGMNT18,,3000191018,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-18 -Carnelian-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Orange,18 -Carnelian,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/k7xm2k0yihlwnm2/EYSH_PURPGMNT18.main.jpg,EYSH_PURPGMNT18,https://dl.dropboxusercontent.com/s/k7xm2k0yihlwnm2/EYSH_PURPGMNT18.main.jpg,EYSH_PURPGMNT18,https://dl.dropboxusercontent.com/s/k7xm2k0yihlwnm2/EYSH_PURPGMNT18.main.jpg,EYSH_PURPGMNT18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191019,EYSH_PURPGMNT19,,3000191019,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-19 -Titanium-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Silver,19 -Titanium,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/sz50lm1dgmv8soo/EYSH_PURPGMNT19.main.jpg,EYSH_PURPGMNT19,https://dl.dropboxusercontent.com/s/sz50lm1dgmv8soo/EYSH_PURPGMNT19.main.jpg,EYSH_PURPGMNT19,https://dl.dropboxusercontent.com/s/sz50lm1dgmv8soo/EYSH_PURPGMNT19.main.jpg,EYSH_PURPGMNT19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191020,EYSH_PURPGMNT20,,3000191020,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-20 -Antique Rose-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Silver,20 -Antique Rose,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/q0bj05oadd1pl0u/EYSH_PURPGMNT20.main.jpg,EYSH_PURPGMNT20,https://dl.dropboxusercontent.com/s/q0bj05oadd1pl0u/EYSH_PURPGMNT20.main.jpg,EYSH_PURPGMNT20,https://dl.dropboxusercontent.com/s/q0bj05oadd1pl0u/EYSH_PURPGMNT20.main.jpg,EYSH_PURPGMNT20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191021,EYSH_PURPGMNT21,,3000191021,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-21 -Goddess-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Silver,21 -Goddess,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/1wuht88rc0skz1x/EYSH_PURPGMNT21.main.jpg,EYSH_PURPGMNT21,https://dl.dropboxusercontent.com/s/1wuht88rc0skz1x/EYSH_PURPGMNT21.main.jpg,EYSH_PURPGMNT21,https://dl.dropboxusercontent.com/s/1wuht88rc0skz1x/EYSH_PURPGMNT21.main.jpg,EYSH_PURPGMNT21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191022,EYSH_PURPGMNT22,,3000191022,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-22 -Glory-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,22 -Glory,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/5gwi1mq4c6the3u/EYSH_PURPGMNT22.main.jpg,EYSH_PURPGMNT22,https://dl.dropboxusercontent.com/s/5gwi1mq4c6the3u/EYSH_PURPGMNT22.main.jpg,EYSH_PURPGMNT22,https://dl.dropboxusercontent.com/s/5gwi1mq4c6the3u/EYSH_PURPGMNT22.main.jpg,EYSH_PURPGMNT22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191023,EYSH_PURPGMNT23,,3000191023,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-23 -Dreamer-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,23 -Dreamer,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/qiss3x0u4orgeel/EYSH_PURPGMNT23.main.jpg,EYSH_PURPGMNT23,https://dl.dropboxusercontent.com/s/qiss3x0u4orgeel/EYSH_PURPGMNT23.main.jpg,EYSH_PURPGMNT23,https://dl.dropboxusercontent.com/s/qiss3x0u4orgeel/EYSH_PURPGMNT23.main.jpg,EYSH_PURPGMNT23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191024,EYSH_PURPGMNT24,,3000191024,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-24 -Brew-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,24 -Brew,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/169vhi72cjcovtd/EYSH_PURPGMNT24.main.jpg,EYSH_PURPGMNT24,https://dl.dropboxusercontent.com/s/169vhi72cjcovtd/EYSH_PURPGMNT24.main.jpg,EYSH_PURPGMNT24,https://dl.dropboxusercontent.com/s/169vhi72cjcovtd/EYSH_PURPGMNT24.main.jpg,EYSH_PURPGMNT24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191025,EYSH_PURPGMNT25,,3000191025,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-25 -Hazelnut-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,25 -Hazelnut,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/z18jzp7dsi5vdtc/EYSH_PURPGMNT25.main.jpg,EYSH_PURPGMNT25,https://dl.dropboxusercontent.com/s/z18jzp7dsi5vdtc/EYSH_PURPGMNT25.main.jpg,EYSH_PURPGMNT25,https://dl.dropboxusercontent.com/s/z18jzp7dsi5vdtc/EYSH_PURPGMNT25.main.jpg,EYSH_PURPGMNT25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000191026,EYSH_PURPGMNT26,,3000191026,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pure Pigmented Eyeshadow-26 -Champagne-2 g / 0.07 oz,PAC,FEMALE,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,26 -Champagne,2 g / 0.07 oz,"A collection of single eyeshadows in a new formula that delivers high -impact color in a single stroke. An all -new formula, from lustrous satins to electric pops of color and glittering metallics—each finish stays soft with a vibrant effect. The addictive, velvety texture blends easily to create smooth, even color. This formula does not flake and is crease -resistant. The highly -pigmented shades are blendable, lightweight.",,,"Apply a light or medium -colored eye shadow all over the eyelid with an all over shadow brush.
Use a rounded crease brush to apply a darker shade to the outer corner of the eye. 
Blend the contours of the eyes with a clean brush to create a seamless look. 
Apply an eye shadow base of the same color before applying shadow for optimal wear.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",300,,,,,,,,https://dl.dropboxusercontent.com/s/ygoovegunh70bc2/EYSH_PURPGMNT26.main.jpg,EYSH_PURPGMNT26,https://dl.dropboxusercontent.com/s/ygoovegunh70bc2/EYSH_PURPGMNT26.main.jpg,EYSH_PURPGMNT26,https://dl.dropboxusercontent.com/s/ygoovegunh70bc2/EYSH_PURPGMNT26.main.jpg,EYSH_PURPGMNT26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
